Stable_Gene_ID,Gene_Name,Gene_Description,GO_Terms,Pi_Tinaja,Pi_RioChoy,Pi_Molino,Pi_Pachon,Pi_Rascon,Dxy_RioChoy:Molino,Dxy_Rascon:Pachon,Dxy_Rascon:Tinaja,Fst_Rascon:Tinaja,Fst_Pachon:Rascon,Fst_RioChoy:Molino,Fst_RioChoy:Pachon,Fst_RioChoy:Tinaja,Dxy_RioChoy:Pachon,Dxy_RioChoy:Tinaja,TajimasD_Molino,TajimasD_RioChoy,TajimasD_Pachon,TajimasD_Tinaja,TajimasD_Rascon,Fst_Rascon:Molino,Dxy_Rascon:Molino,Dxy_Pachon:Molino,Fst_Pachon:Molino,Dxy_Tinaja:Molino,Fst_Tinaja:Molino,Dxy_Tinaja:Pachon,Fst_Tinaja:Pachon,Fst_Outliers
ENSAMXG00000017376,uxt,"ubiquitously-expressed, prefoldin-like chaperone [Source:ZFIN;Acc:ZDB-GENE-040912-118]",RNA polymerase II transcription corepressor activity;negative regulation of transcription from RNA polymerase II promoter;prefoldin complex;unfolded protein binding;protein folding;cartilage morphogenesis,0,0,0,0,0.000359196,0,0.000179598,0.000179598,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000179598,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000016527,acer1 (1 of 2),alkaline ceramidase 1 [Source:ZFIN;Acc:ZDB-GENE-050417-70],"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides;ceramide metabolic process;integral component of membrane;membrane",0,0.000942686,0,0,0.00097125,0.000534188,0.000534188,0.000534188,0.162896,0.162896,0.125,0.135363,0.135363,0.000534188,0.000534188,NA,NA,NA,NA,NA,0.149024,0.000534188,0,NA,0,NA,0,NA,NA
ENSAMXG00000017416,bcap31,B-cell receptor-associated protein 31 [Source:ZFIN;Acc:ZDB-GENE-030616-63],intracellular protein transport;endoplasmic reticulum;integral component of membrane;membrane;response to xenobiotic stimulus;response to estradiol;cellular response to estrogen stimulus,0,0.001110272,0,0,0.001326065,0.000712251,0.000810373,0.000810373,0.145703067,0.145703067,0.291667,0.10641996,0.10641996,0.000712251,0.000712251,NA,NA,NA,NA,NA,0.132409733,0.000810373,0,NA,0,NA,0,NA,NA
ENSAMXG00000014117,nppa,natriuretic peptide A [Source:ZFIN;Acc:ZDB-GENE-030131-95],regulation of blood vessel size;hormone activity;extracellular region;cardiac muscle cell proliferation,0,0.000259,0,0,0.000777002,0.0001295,0.0003885,0.0003885,0.0465116,0.0465116,NA,0.00619094,0.00619094,0.0001295,0.0001295,NA,NA,NA,NA,NA,0.0367261,0.0003885,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000014000,tprg1l,tumor protein p63 regulated 1-like [Source:ZFIN;Acc:ZDB-GENE-070531-2],NA,0,0.000420079,0,0,0,0.00021004,0,0,NA,NA,NA,0.00619094,0.00619094,0.00021004,0.00021004,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RASCON
ENSAMXG00000013927,chmp4bb,charged multivesicular body protein 4Bb [Source:ZFIN;Acc:ZDB-GENE-040426-2812],vacuolar transport;intracellular,0,0.000335176,0.000552056,0,0.000251383,0.000502765,0.000125691,0.000125691,0.0465116,0.0367261,0.15625,0.00619094,0.00619094,0.000167588,0.000167588,NA,NA,NA,NA,NA,0.07078455,0.000460868,0.000335177,0.170232,0.000335177,0.170232,0,NA,NA
ENSAMXG00000014626,pcbp2,poly(rC) binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-563],RNA binding;nucleic acid binding,0.00021097,0.001290987,0,0,0.001102801,0.000893694,0.000615331,0.000720816,0.1206808,0.113248925,0.167264553,0.079315994,0.072506893,0.000893694,0.000939844,NA,NA,NA,NA,NA,0.10733455,0.000615331,0,NA,0.000105485,NA,0.000105485,0,NA
ENSAMXG00000014696,NA,NA,"transcription factor activity, sequence-specific DNA binding;nucleus;DNA binding;regulation of transcription, DNA-templated",0,0.000902583,0,0,0.000330034,0.000582565,0.000165017,0.000165017,0.0465116,0.0465116,0.2239585,0.156439647,0.161100313,0.000582011,0.000582011,NA,NA,NA,NA,NA,0.0367261,0.00016518,0,NA,0,NA,0,NA,NA
ENSAMXG00000014401,her3,hairy-related 3 [Source:ZFIN;Acc:ZDB-GENE-980526-204],"protein dimerization activity;transcription, DNA-templated;nucleus;DNA binding;regulation of transcription, DNA-templated;negative regulation of transcription, DNA-templated;negative regulation of neurogenesis;bone development",0.000223214,0.003944908,0,0,0.002604167,0.002914187,0.001674107,0.001748512,0.1336849,0.17019305,0.19246396,0.147467483,0.147467483,0.002914187,0.003025794,NA,NA,NA,NA,NA,0.15628855,0.001674107,0,NA,0.000111607,NA,0.000111607,0,NA
ENSAMXG00000001180,inpp5l,inositol polyphosphate-5-phosphatase L [Source:ZFIN;Acc:ZDB-GENE-051127-29],phosphatidylinositol dephosphorylation;hydrolase activity,0,0.0012518,0,0.0000847,0.000282486,0.000847458,0.000183616,0.000141243,0.0465116,0.0465116,0.25,0.139023176,0.160932376,0.000852166,0.000847458,NA,NA,NA,NA,NA,0.0367261,0.000141243,0.0000424,NA,0,NA,0.0000424,0,NA
ENSAMXG00000015405,stc1,stanniocalcin 1 [Source:ZFIN;Acc:ZDB-GENE-060825-79],hormone activity;extracellular region,0,0.000296296,0,0,0.000222223,0.000148148,0.000111111,0.000111111,0.0465116,0.0465116,NA,0.00619094,0.00619094,0.000148148,0.000148148,NA,NA,NA,NA,NA,0.0367261,0.000111111,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000005903,C5orf51,chromosome 5 open reading frame 51 [Source:HGNC Symbol;Acc:HGNC:27750],NA,0.000123305,0,0,0,0.000205508,0,0.000102754,0.000154131,NA,0.0465116,NA,NA,NA,0,0.0000617,NA,NA,NA,NA,NA,0.0367261,0.000102754,0,NA,0.0000617,NA,0.0000617,0,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000006021,mthfd2l,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like [Source:ZFIN;Acc:ZDB-GENE-030131-5707],folic acid-containing compound biosynthetic process;methylenetetrahydrofolate dehydrogenase (NADP+) activity;catalytic activity;oxidation-reduction process,0,0.001182702,0,0,0.000169549,0.000610727,0.001102068,0.001102068,0.5232558,0.5232558,0.017585333,0.016908358,0.016908358,0.000610727,0.000610727,NA,NA,NA,NA,NA,0.51836305,0.001102068,0,NA,0,NA,0,NA,Diversity_too_low_RASCON
ENSAMXG00000006224,tmem230b,transmembrane protein 230b [Source:ZFIN;Acc:ZDB-GENE-070820-4],integral component of membrane;membrane,0,0.001165181,0,0,0,0.000619003,0,0,NA,NA,0,0.0123457,0.0123457,0.000619003,0.000619003,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RASCON
ENSAMXG00000005693,cabp1a,calcium binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-041010-36],calcium ion binding,0,0.000745444,0,0,0.000617169,0.000452591,0.000339443,0.000339443,0.0909091,0.0909091,0.1875,0.199354,0.199354,0.000452591,0.000452591,NA,NA,NA,NA,NA,0.0721649,0.000339443,0,NA,0,NA,0,NA,NA
ENSAMXG00000001669,NA,NA,protein dimerization activity,0.000197628,0,0,0,0,0,0,0.0000988,NA,NA,NA,NA,NA,0,0.0000988,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0.0000988,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000001682,NA,NA,NA,0,0.001039808,0,0,0.000555557,0.000541126,0.000277778,0.000277778,0.0465116,0.0465116,0.0625,0.0709761,0.03858352,0.000541126,0.000541126,NA,NA,NA,NA,NA,0.0367261,0.000277778,0,NA,0,NA,0,NA,NA
ENSAMXG00000013308,slc25a33,"solute carrier family 25 (pyrimidine nucleotide carrier), member 33 [Source:ZFIN;Acc:ZDB-GENE-040426-2183]",transmembrane transport;transport;integral component of membrane;membrane,0.000214823,0.001874434,0,0,0.001204309,0.001014441,0.001253133,0.001360544,0.399047333,0.404490667,0.08981558,0.05931634,0.056799358,0.001014441,0.001109918,NA,NA,NA,NA,NA,0.389952333,0.001253133,0,NA,0.000107411,NA,0.000107411,0,NA
ENSAMXG00000012315,htr6,5-hydroxytryptamine (serotonin) receptor 6 [Source:ZFIN;Acc:ZDB-GENE-030131-7839],serotonin receptor signaling pathway;serotonin receptor activity;G-protein coupled receptor signaling pathway;signal transduction;G-protein coupled receptor activity;signal transducer activity;integral component of membrane;membrane,0.0000705,0.000147393,0,0,0.0003863,0.0000783,0.000354108,0.000389518,0.532319,0.550409,0.0625,0.0625,NA,0.0000783,0.000105708,NA,NA,NA,NA,NA,0.532319,0.000354108,0,NA,0.0000352,NA,0.0000352,NA,Diversity_too_low_RioChoy
ENSAMXG00000024798,rpl22 (2 of 2),ribosomal protein L22 [Source:ZFIN;Acc:ZDB-GENE-051113-276],translation;ribosome;structural constituent of ribosome;intracellular,0,0,0,0,0.00153946,0,0.000891266,0.000891266,0.1598198,0.1598198,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.14676205,0.000891266,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000012303,minos1,mitochondrial inner membrane organizing system 1 [Source:ZFIN;Acc:ZDB-GENE-060825-325],integral component of membrane;membrane,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000012401,tmem240a,transmembrane protein 240a [Source:ZFIN;Acc:ZDB-GENE-090313-306],integral component of membrane;membrane;chordate embryonic development;eye development;cilium morphogenesis;definitive hemopoiesis;hematopoietic stem cell migration,0,0.000908808,0,0,0.001096682,0.000529101,0.000634921,0.000634921,0.15492705,0.1598198,0.15625,0.08821147,0.08821147,0.000529101,0.000529101,NA,NA,NA,NA,NA,0.14676205,0.000634921,0,NA,0,NA,0,NA,NA
ENSAMXG00000012738,ptpn11b,"protein tyrosine phosphatase, non-receptor type 11, b [Source:ZFIN;Acc:ZDB-GENE-040426-1158]",peptidyl-tyrosine dephosphorylation;phosphatase activity;protein tyrosine phosphatase activity;cytoplasm;dephosphorylation;protein dephosphorylation;phosphoprotein phosphatase activity;hydrolase activity;embryonic viscerocranium morphogenesis,0.0000564,0.000783742,0.0000705,0,0.000760138,0.000481492,0.000516723,0.000544908,0.2260758,0.2260758,0.130645333,0.07856997,0.05962037,0.000450175,0.000465834,NA,NA,NA,NA,NA,0.213583625,0.000551954,0.0000352,0.0148356,0.0000634,0.0148356,0.0000282,0,NA
ENSAMXG00000024790,EPHB2 (2 of 2),EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393],protein binding,0,0.000417711,0,0,0.000633715,0.000208855,0.000316857,0.000316857,0.0465116,0.0465116,NA,0.00619094,0.00619094,0.000208855,0.000208855,NA,NA,NA,NA,NA,0.0367261,0.000316857,0,NA,0,NA,0,NA,NA
ENSAMXG00000025022,RNF223 (2 of 2),ring finger protein 223 [Source:HGNC Symbol;Acc:HGNC:40020],protein binding;metal ion binding;zinc ion binding;integral component of membrane;membrane,0,0.000501191,0,0,0.000474225,0.000260824,0.000260824,0.000260824,0.0909091,0.0909091,NA,0.00926832,0.00926832,0.000260824,0.000260824,NA,NA,NA,NA,NA,0.0513834,0.000260824,0,NA,0,NA,0,NA,NA
ENSAMXG00000019186,gid8b,GID complex subunit 8 homolog b (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030515-4],protein binding,0.00014556,0,0,0,0.000443675,0,0.001220107,0.001171303,0.776543,0.862043,NA,NA,NA,0,0.0000728,NA,NA,NA,NA,NA,0.853529,0.001220107,0,NA,0.0000728,NA,0.0000728,0,Diversity_too_low_RioChoy; Molino-Rascon
ENSAMXG00000012103,dpm1,"dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit [Source:ZFIN;Acc:ZDB-GENE-040801-115]",NA,0,0.000297486,0,0,0.000628778,0.000148743,0.000334672,0.000334672,0.1047038,0.1047038,NA,0.00619094,0.00619094,0.000148743,0.000148743,NA,NA,NA,NA,NA,0.09287505,0.000334672,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000015926,oard1,O-acyl-ADP-ribose deacylase 1 [Source:ZFIN;Acc:ZDB-GENE-050522-480],NA,0,0.000245821,0,0,0.000368732,0.000122911,0.000184366,0.000184366,0.0465116,0.0465116,NA,0.00619094,0.00619094,0.000122911,0.000122911,NA,NA,NA,NA,NA,0.0367261,0.000184366,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000012921,NA,NA,"phosphatidylinositol-mediated signaling;phosphotransferase activity, alcohol group as acceptor;phosphatidylinositol phosphorylation;intracellular",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000013808,atp6ap1lb,"ATPase, H+ transporting, lysosomal accessory protein 1-like b [Source:ZFIN;Acc:ZDB-GENE-050208-117]","proton-transporting V-type ATPase, V1 domain;proton-transporting ATP synthase activity, rotational mechanism;proton-transporting ATPase activity, rotational mechanism;ATP hydrolysis coupled proton transport;integral component of membrane;membrane",0,0.000111445,0,0,0.000175439,0.0000557,0.0000877,0.0000877,0.0465116,0.0465116,NA,0.00619094,0.00619094,0.0000557,0.0000557,NA,NA,NA,NA,NA,0.0367261,0.0000877,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000025626,taf13,"TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-030131-2873]",protein heterodimerization activity;transcription from RNA polymerase II promoter,0,0.000298685,0,0,0,0.000149343,0,0,NA,NA,NA,0.00619094,0.00619094,0.000149343,0.000149343,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000013402,NA,NA,tissue regeneration;cell adhesion;integral component of membrane;membrane,0,0.003085295,0,0,0,0.001725328,0,0,NA,NA,0.0833333,0.07385156,0.07385156,0.001725328,0.001725328,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RASCON
ENSAMXG00000016057,ebp,emopamil binding protein (sterol isomerase) [Source:ZFIN;Acc:ZDB-GENE-040718-12],cholestenol delta-isomerase activity;sterol metabolic process;integral component of membrane;membrane,0,0.001057566,0,0,0,0.000566893,0,0,NA,NA,0.04166665,0.03028317,0.02701522,0.000566893,0.000566893,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RASCON
ENSAMXG00000014578,adgrv1 (8 of 10),adhesion G protein-coupled receptor V1 [Source:ZFIN;Acc:ZDB-GENE-040624-6],cell communication;G-protein coupled receptor signaling pathway;G-protein coupled receptor activity;integral component of membrane,0,0,0,0,0.001981844,0,0.001054852,0.001054852,0.1047038,0.1047038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.09287505,0.001054852,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000014538,adgrv1 (1 of 10),adhesion G protein-coupled receptor V1 [Source:ZFIN;Acc:ZDB-GENE-040624-6],G-protein coupled receptor signaling pathway;G-protein coupled receptor activity;integral component of membrane;membrane,0,0.000282725,0,0,0.002621639,0.000141363,0.002120441,0.002120441,0.19585245,0.19585245,NA,0.00619094,0.00619094,0.000141363,0.000141363,NA,NA,NA,NA,NA,0.184606575,0.002120441,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000007703,ak5l,"adenylate kinase 5, like [Source:ZFIN;Acc:ZDB-GENE-050410-2]",nucleobase-containing compound kinase activity;nucleobase-containing compound metabolic process;phosphorylation;kinase activity;transferase activity;ATP binding,0,0.001200345,0,0.000227043,0.000672723,0.000672721,0.000449882,0.000336361,0.0465116,0.0465116,0.075520825,0.041715595,0.071229968,0.000763819,0.000672721,NA,NA,NA,NA,NA,0.034046425,0.000336361,0.000113522,0.00784133,0,NA,0.000113522,0.0074178,NA
ENSAMXG00000012069,si:dkey-174n20.1,si:dkey-174n20.1 [Source:ZFIN;Acc:ZDB-GENE-030131-7890],metabolic process;oxidation-reduction process;oxidoreductase activity;secondary active monocarboxylate transmembrane transporter activity;monocarboxylic acid transport,0,0.001578891,0,0.000115473,0.000350324,0.000930203,0.000250482,0.000192678,0.162896,0.162896,0.15121,0.08321342,0.101319316,0.000987939,0.000930203,NA,NA,NA,NA,NA,0.149024,0.000192678,0.0000577,NA,0,NA,0.0000577,0,NA
ENSAMXG00000014365,dlst,dihydrolipoamide S-succinyltransferase [Source:ZFIN;Acc:ZDB-GENE-030326-1],"oxoglutarate dehydrogenase complex;dihydrolipoyllysine-residue succinyltransferase activity;tricarboxylic acid cycle;transferase activity, transferring acyl groups;transferase activity;metabolic process;heart contraction;ATP biosynthetic process;mitochondrion morphogenesis",0.00015163,0.000276785,0,0,0.000539895,0.000138392,0.000442254,0.000480162,0.2439318,0.3089703,0.0192585,0.013256027,0.00619094,0.000138392,0.000208792,NA,NA,NA,NA,NA,0.29614105,0.000442254,0,NA,0.0000758,NA,0.0000758,0,Diversity_too_low_RioChoy
ENSAMXG00000026330,RHOB,ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668],nucleocytoplasmic transport;intracellular protein transport;protein transport;GTPase activity;small GTPase mediated signal transduction;intracellular;nucleotide binding;GTP binding;signal transduction;membrane,0,0.000191902,0,0,0.000287853,0.000096,0.000143926,0.000143926,0.0465116,0.0367261,NA,0.00619094,NA,0.000096,0.000096,NA,NA,NA,NA,NA,0.0367261,0.000143926,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000026328,si:ch1073-469d17.2,si:ch1073-469d17.2 [Source:ZFIN;Acc:ZDB-GENE-141216-487],NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000014866,cga,"glycoprotein hormones, alpha polypeptide [Source:ZFIN;Acc:ZDB-GENE-040715-2]",hormone activity;extracellular region,0,0.001125636,0,0,0,0.000617284,0,0,NA,NA,0.125,0.135363,0.07077697,0.000617284,0.000617284,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RASCON
ENSAMXG00000014874,AKIRIN2 (2 of 2),akirin 2 [Source:HGNC Symbol;Acc:HGNC:21407],NA,0,0.000612746,0,0.000208333,0.000694446,0.000347222,0.000451389,0.000347222,0.0465116,0.0465116,0.113881,0.02361,0.135363,0.000416667,0.000347222,NA,NA,NA,NA,NA,0.03136675,0.000347222,0.000104167,NA,0,NA,0.000104167,0,NA
ENSAMXG00000014894,sntg2,"syntrophin, gamma 2 [Source:ZFIN;Acc:ZDB-GENE-060526-196]",protein binding;structural molecule activity,0.00018622,0.000563933,0,0.0000621,0.000781399,0.000310366,0.00139413,0.00134696,0.38434714,0.41661394,0.109375,0.063397495,0.082466347,0.000337954,0.000396579,NA,NA,NA,NA,NA,0.4052142,0.001362683,0.000031,NA,0.0000931,NA,0.000121043,0,NA
ENSAMXG00000008198,ERH (2 of 2),enhancer of rudimentary homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:3447],positive regulation of Notch signaling pathway;cell cycle;pyrimidine nucleotide biosynthetic process,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000008573,nkx2.2a,NK2 homeobox 2a [Source:ZFIN;Acc:ZDB-GENE-980526-403],"sequence-specific DNA binding;nucleus;DNA binding;regulation of transcription, DNA-templated;endocrine pancreas development;floor plate development;motor neuron axon guidance;floor plate formation;ventral spinal cord interneuron differentiation;spinal cord oligodendrocyte cell differentiation;spinal cord oligodendrocyte cell fate specification;glial cell migration;Schwann cell development",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000008583,pax1a,paired box 1a [Source:ZFIN;Acc:ZDB-GENE-070112-182],"multicellular organismal development;transcription, DNA-templated;nucleus;DNA binding;regulation of transcription, DNA-templated",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000008001,tmsb4x (2 of 2),"thymosin, beta 4 x [Source:ZFIN;Acc:ZDB-GENE-030131-8304]",sequestering of actin monomers;actin monomer binding;actin cytoskeleton organization;cytoplasm;actin filament organization;actin binding,0,0.002371919,0,0,0.001344089,0.001344086,0.000672043,0.000672043,0.0465116,0.0465116,0.125,0.135363,0.135363,0.001344086,0.001344086,NA,NA,NA,NA,NA,0.0367261,0.000672043,0,NA,0,NA,0,NA,NA
ENSAMXG00000015258,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000020095,MTHFS,"5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase) [Source:HGNC Symbol;Acc:HGNC:7437]",NA,0,0.002018935,0,0,0.000417712,0.001218324,0.000208855,0.000208855,0.0465116,0.0465116,0.141353665,0.07963337,0.077884803,0.001218324,0.001218324,NA,NA,NA,NA,NA,0.0367261,0.000208855,0,NA,0,NA,0,NA,NA
ENSAMXG00000001800,polr2h,info polymerase (RNA) II (DNA directed) polypeptide H [Source:ZFIN;Acc:ZDB-GENE-050417-66],"transcription, DNA-templated",0,0.000246913,0,0,0.002457913,0.000123457,0.001666667,0.001666667,0.256867867,0.256867867,NA,0.00619094,NA,0.000123457,0.000123457,NA,NA,NA,NA,NA,0.241603033,0.001666667,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000001366,dnajc19,"DnaJ (Hsp40) homolog, subfamily C, member 19 [Source:ZFIN;Acc:ZDB-GENE-040426-1730]",NA,0,0.000784315,0,0,0.00080808,0.000444444,0.000444444,0.000444444,0.162896,0.162896,0.0833333,0.0833333,0.0964051,0.000444444,0.000444444,NA,NA,NA,NA,NA,0.149024,0.000444444,0,NA,0,NA,0,NA,NA
ENSAMXG00000001679,nppc,natriuretic peptide C [Source:ZFIN;Acc:ZDB-GENE-070705-24],regulation of blood vessel size;hormone activity;extracellular region,0,0.005092594,0,0,0.000789141,0.003255208,0.000434028,0.000434028,0.162896,0.162896,0.18404746,0.19299402,0.19892462,0.003255208,0.003255208,NA,NA,NA,NA,NA,0.149024,0.000434028,0,NA,0,NA,0,NA,NA
ENSAMXG00000006879,rbbp9,retinoblastoma binding protein 9 [Source:ZFIN;Acc:ZDB-GENE-050208-692],hydrolase activity;metabolic process,0.000181488,0.000201653,0,0,0.001402408,0.000100827,0.000756201,0.000816697,0.075423667,0.1241012,NA,0.00619094,0.00619094,0.000100827,0.000191571,NA,NA,NA,NA,NA,0.111591367,0.000756201,0,NA,0.0000907,NA,0.0000907,0,Diversity_too_low_RioChoy
ENSAMXG00000007502,samd10a,sterile alpha motif domain containing 10a [Source:ZFIN;Acc:ZDB-GENE-080204-53],protein binding;sequence-specific DNA binding;nucleus,0,0,0,0,0.000374533,0,0.000187266,0.000187266,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000187266,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000007681,zgc:195245,zgc:195245 [Source:ZFIN;Acc:ZDB-GENE-081022-200],NA,0,0,0,0,0.000361534,0,0.000180766,0.000180766,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0139785,0.000180766,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000006697,NA,NA,prolactin secretion;mRNA stabilization;cell;hormone activity;extracellular region;embryonic viscerocranium morphogenesis;growth plate cartilage chondrocyte proliferation,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy;Diversity_too_low_RASCON
ENSAMXG00000006867,zgc:194981,zgc:194981 [Source:ZFIN;Acc:ZDB-GENE-081022-170],cysteine-type endopeptidase inhibitor activity;negative regulation of endopeptidase activity,0,0.002257873,0,0,0.001905849,0.001346801,0.001048218,0.001048218,0.12690255,0.12690255,0.14375,0.105633013,0.105633013,0.001346801,0.001346801,NA,NA,NA,NA,NA,0.11059445,0.001048218,0,NA,0,NA,0,NA,NA
