,Stable_Gene_ID,Gene_Name,Gene_Description,GO_Terms,Pi_Tinaja,Pi_RioChoy,Pi_Molino,Pi_Pachon,Pi_Rascon,Dxy_RioChoy:Molino,Dxy_Rascon:Pachon,Dxy_Rascon:Tinaja,Fst_Rascon:Tinaja,Fst_Pachon:Rascon,Fst_RioChoy:Molino,Fst_RioChoy:Pachon,Fst_RioChoy:Tinaja,Dxy_RioChoy:Pachon,Dxy_RioChoy:Tinaja,TajimasD_Molino,TajimasD_RioChoy,TajimasD_Pachon,TajimasD_Tinaja,TajimasD_Rascon
764,ENSAMXG00000012999,NTSR1 (2 of 2),neurotensin receptor 1 (high affinity) [Source:HGNC Symbol;Acc:HGNC:8039],G-protein coupled neurotensin receptor activity;neuropeptide signaling pathway;G-protein coupled receptor signaling pathway;signal transduction;G-protein coupled receptor activity;signal transducer activity;integral component of membrane;membrane,0.001368693,0.002210418,0,0.000156979,0.001129775,0.003521127,0.000773267,0,0.214787456,0.1182575,0.651666333,0.2531925,0.181265237,0.001615576,0.002310596,NA,NA,NA,NA,NA
765,ENSAMXG00000013024,hipk3a,homeodomain interacting protein kinase 3a [Source:ZFIN;Acc:ZDB-GENE-061207-54],"phosphotransferase activity, alcohol group as acceptor;protein tyrosine kinase activity;nucleotide binding;protein phosphorylation;protein kinase activity;ATP binding;membrane;cellular response to xenobiotic stimulus",0.000283317,0.00082856,0,0,0.000542122,0.003027362,0.000964658,0,0.504692075,0.45580515,0.703916929,0.186735683,0.307069137,0.001328151,0.002135997,NA,-1.90713,NA,NA,0.141602
767,ENSAMXG00000013050,ankrd33aa,ankyrin repeat domain 33Aa [Source:ZFIN;Acc:ZDB-GENE-080520-2],protein binding,7.88E-05,0.001050696,0,0.000228112,0.001014877,0.002276508,0.001365905,0,0.39870875,0.32286944,0.640625,0.215357251,0.223181537,0.001449085,0.001449085,NA,NA,NA,NA,NA
768,ENSAMXG00000013064,ppp4r1l,"protein phosphatase 4, regulatory subunit 1-like [Source:ZFIN;Acc:ZDB-GENE-121022-4]",binding;protein binding,0.000245473,0.000780569,0,0.000358874,0.000473311,0.001401678,0.001263833,0,0.088131675,0.3347288,0.6488434,0.408538669,0.29106007,0.002148366,0.001289428,NA,-0.840882,-1.34707,-1.17868,-0.818921
770,ENSAMXG00000013114,prc1a,protein regulator of cytokinesis 1a [Source:ZFIN;Acc:ZDB-GENE-020801-3],microtubule binding;cytokinesis;microtubule cytoskeleton organization,0.00131545,0.001900431,0,0.000558279,0.000714382,0.003638654,0.001398026,0,0.153972183,0.238123075,0.666556478,0.391329402,0.302255457,0.004132945,0.003811068,NA,NA,NA,NA,NA
771,ENSAMXG00000013121,dtd1,D-tyrosyl-tRNA deacylase 1 [Source:ZFIN;Acc:ZDB-GENE-040801-175],"D-amino acid catabolic process;hydrolase activity, acting on ester bonds;cytoplasm;hydrolase activity",0,0.000557097,0,0.000152207,0.000253679,0.001183832,0.000202943,0,0.0465116,0.0465116,0.758929,0.0565344,0.170232,0.000380518,0.000338238,NA,0,0,NA,0
773,ENSAMXG00000013167,lrrc23,leucine rich repeat containing 23 [Source:ZFIN;Acc:ZDB-GENE-041010-153],protein binding,0.000729331,0.000459611,0,0.000310238,0.000894034,0.001263932,0.001647688,0,0.439982867,0.5098072,1,0.318987627,0.327358564,0.002246352,0.00198782,NA,NA,NA,NA,NA
775,ENSAMXG00000013244,rbp7a,"retinol binding protein 7a, cellular [Source:ZFIN;Acc:ZDB-GENE-071004-2]",lipid binding;transporter activity;transport,0.001988304,0.000790768,0,0.001130605,0.001758323,0.002331962,0.001460905,0,0.100275667,0.0912041,0.882812,0.24024351,0.221931408,0.002757202,0.003251029,NA,NA,NA,NA,NA
776,ENSAMXG00000013262,abcb8,"ATP-binding cassette, sub-family B (MDR/TAP), member 8 [Source:ZFIN;Acc:ZDB-GENE-050410-6]","ATPase activity, coupled to transmembrane movement of substances;ATPase activity;nucleotide binding;transmembrane transport;ATP binding;transport;metabolic process;integral component of membrane;membrane",0.000184236,0.000701826,0,0,0.000659385,0.001970987,0.00149795,0,0.337974067,0.524604517,0.6384931,0.164724144,0.052960858,0.000867234,0.000473037,NA,NA,NA,NA,NA
777,ENSAMXG00000013265,rpl35,ribosomal protein L35 [Source:ZFIN;Acc:ZDB-GENE-020419-2],translation;ribosome;structural constituent of ribosome;intracellular;chordate embryonic development;regulation of cell cycle;erythrocyte differentiation,0,0.001076473,0,0,0.001917131,0.003527337,0.003787879,0,0.4542773,0.4542773,0.865135,0.120806,0.120806,0.000590319,0.00058309,NA,NA,NA,NA,NA
778,ENSAMXG00000013273,UQCR10,"ubiquinol-cytochrome c reductase, complex III subunit X [Source:HGNC Symbol;Acc:HGNC:30863]","mitochondrial respiratory chain complex III;mitochondrial electron transport, ubiquinol to cytochrome c;mitochondrial inner membrane",0.001840667,0.002321514,0,0.001466781,0.001655902,0.012446873,0.001730419,0,0.41992255,0.0799373,0.733333333,NA,0.494448,0.00188221,0.005889496,NA,NA,NA,NA,NA
779,ENSAMXG00000013404,mlf1,myeloid leukemia factor 1 [Source:ZFIN;Acc:ZDB-GENE-080917-7],NA,0.000252632,0.000984749,0,0.000385965,0.000666668,0.002666667,0.000533333,0,0.03976175,0.03976175,0.884722,0.176946205,0.176946205,0.001385185,0.001318519,NA,NA,NA,NA,NA
780,ENSAMXG00000013485,mecom,MDS1 and EVI1 complex locus [Source:ZFIN;Acc:ZDB-GENE-050208-123],"nucleic acid binding;metal ion binding;regulation of transcription, DNA-templated;pronephros development;embryonic viscerocranium morphogenesis;embryonic neurocranium morphogenesis;embryonic cranial skeleton morphogenesis;pronephric distal tubule development;pronephric proximal tubule development;proximal/distal pattern formation involved in pronephric nephron development;multi-ciliated epithelial cell differentiation",0.001182587,0.001191724,0.000891528,0.003114047,0.00163371,0.003407305,0.003374724,0,0.431675585,0.226654888,0.650067385,0.516134454,0.608127418,0.004425065,0.005507875,NA,NA,NA,NA,NA
782,ENSAMXG00000013526,wasf1,"WAS protein family, member 1 [Source:ZFIN;Acc:ZDB-GENE-070705-555]",actin cytoskeleton organization;cytoskeleton;actin binding,0,0.000747096,0,0.00021817,0.000810124,0.001207729,0.000798812,0,0.24331705,0.24331705,0.675107,0.226538587,0.23781497,0.001238897,0.001207729,NA,NA,NA,NA,NA
783,ENSAMXG00000013528,stx7l,syntaxin 7-like [Source:ZFIN;Acc:ZDB-GENE-041014-35],protein binding;membrane fusion;SNAP receptor activity;intracellular protein transport;vesicle-mediated transport;intracellular;integral component of membrane;membrane,0.001018903,0.000715551,0,0,0.000931778,0.003115265,0.000891266,0,0.3710869,0.3178643,0.741666667,0.12296147,0.313538235,0.000445038,0.001980418,NA,NA,NA,NA,NA
784,ENSAMXG00000013540,DRG1 (1 of 2),developmentally regulated GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3029],NA,0,0.00167469,0,0,0.00167152,0.002372479,0.00088968,0,0.1047038,0.1047038,0.65625,0.326167,0.326167,0.00118624,0.00118624,NA,0,NA,NA,-0.849715
786,ENSAMXG00000013613,ZC3H8,zinc finger CCCH-type containing 8 [Source:HGNC Symbol;Acc:HGNC:30941],metal ion binding;cardiac muscle contraction,0.000234398,0.000794156,0,2.93E-05,0.002479258,0.001916691,0.002585194,0,0.462685794,0.506379711,0.846034571,0.19314658,0.179852601,0.00112804,0.001201289,NA,-1.59878,0,-2.17464,1.81267
787,ENSAMXG00000013614,smpd2b,"sphingomyelin phosphodiesterase 2b, neutral membrane (neutral sphingomyelinase) [Source:ZFIN;Acc:ZDB-GENE-130530-640]",integral component of membrane;membrane,0.00054034,0.001346374,0,0.000263983,0.001555526,0.002775601,0.003043365,0,0.188137286,0.331463155,0.642802266,0.136455913,0.396645352,0.001432428,0.003530455,NA,NA,NA,NA,NA
788,ENSAMXG00000013626,PRR5L,proline rich 5 like [Source:HGNC Symbol;Acc:HGNC:25878],NA,0.001046194,0.000866962,0,0,0.000664134,0.001465341,0.001444105,0,0.41729952,0.4747312,0.6382855,0.461840976,0.439203411,0.002484709,0.003351172,NA,-0.808208,NA,1.92391,-0.0474906
789,ENSAMXG00000013688,napaa,"N-ethylmaleimide-sensitive factor attachment protein, alpha a [Source:ZFIN;Acc:ZDB-GENE-060531-160]",intracellular protein transport;intracellular,0.000609868,0.000878528,0,0.000439105,0.000390778,0.001029999,0.001191872,0,0.237701933,0.4097893,0.701923,0.010428455,0.016657455,0.000682374,0.000733874,NA,NA,-0.768572,-0.155649,-1.45138
790,ENSAMXG00000013693,mrrf,mitochondrial ribosome recycling factor [Source:ZFIN;Acc:ZDB-GENE-040704-12],translation,0.000281294,0.001516781,0,0,0.000941621,0.004141272,0.002824859,0,0.4703963,0.4892593,0.67292625,0.370607984,0.357603096,0.005078919,0.004938272,NA,-1.25701,NA,-1.51284,-1.42478
791,ENSAMXG00000013705,hsd17b12a,hydroxysteroid (17-beta) dehydrogenase 12a [Source:ZFIN;Acc:ZDB-GENE-030131-5628],metabolic process;oxidation-reduction process;oxidoreductase activity;integral component of membrane;membrane,0.000314136,0.000882866,0,0,0.000602888,0.002152414,0.00122164,0,0.487979,0.6025675,0.638393,0.486597235,0.472742485,0.002152414,0.00220477,NA,-0.0924089,NA,-1.72331,-0.381751
792,ENSAMXG00000013733,schip1,schwannomin interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-050417-466],negative regulation of axon extension;central nervous system projection neuron axonogenesis,0,0.000349956,0,0.001641112,0.000272332,0.001749781,0.001933551,0,0.0465116,0.330489867,1,0.26374897,0.00619094,0.001907262,0.000174978,NA,NA,NA,NA,NA
793,ENSAMXG00000013745,morn5,MORN repeat containing 5 [Source:ZFIN;Acc:ZDB-GENE-050522-267],NA,0.001148327,0.001742918,0,0,0.001010103,0.009427609,0.000505051,0,0.0330119,0.0465116,0.7597655,0.529449,0.755652,0.003367003,0.003299663,NA,-0.0264728,NA,-0.768572,-1.45138
794,ENSAMXG00000013754,ndufa8,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8 [Source:ZFIN;Acc:ZDB-GENE-040426-1688]",NA,0.000744495,0.001605096,0,0.000940957,0.000595344,0.002728662,0.001604453,0,0.0673068,0.3535325,0.6708335,0.658774,0.515308,0.004005676,0.002575857,NA,0.988481,0,-0.768572,0
795,ENSAMXG00000013780,si:dkey-35m8.1,si:dkey-35m8.1 [Source:ZFIN;Acc:ZDB-GENE-060526-296],integral component of membrane;membrane,0,0.001062637,0.000247463,0.000984644,0.000376223,0.001787236,0.000865312,0,0.0465116,0.1215608,0.665289,0.00619094,0.07364747,0.000989854,0.000618659,0,NA,0,NA,0
796,ENSAMXG00000013781,rbm39a,RNA binding motif protein 39a [Source:ZFIN;Acc:ZDB-GENE-040426-2852],RNA binding;nucleotide binding;mRNA processing;nucleic acid binding;nucleus,0.000421451,0.001333976,0,0.00037831,0.000783371,0.00391446,0.003058008,0,0.5340771,0.570909788,0.659193556,0.503651453,0.51480518,0.003813752,0.003756831,NA,0.131428,-2.05624,-1.60863,-1.4289
797,ENSAMXG00000013830,stat1a,"signal transducer and activator of transcription 1, 91kDa [Source:ZFIN;Acc:ZDB-GENE-980526-499]","cytoplasm;transcription, DNA-templated;transcription factor activity, sequence-specific DNA binding;nucleus;DNA binding;signal transduction;signal transducer activity;regulation of transcription, DNA-templated",0.000261053,0.000533333,0,0.00016,0.000721111,0.000740741,0.001018569,0,0.085314233,0.2832703,0.941176,0.341801235,0.276046258,0.002204444,0.001724444,NA,-2.18934,-1.72331,NA,-0.71772
798,ENSAMXG00000013891,glod5,glyoxalase domain containing 5 [Source:ZFIN;Acc:ZDB-GENE-050522-174],NA,0.001736073,0.001582818,0,0,0.000347948,0.00487126,0.000173974,0,0.099055367,0.0465116,0.722058667,0.064576205,0.036243455,0.000927859,0.001681744,NA,-1.04394,NA,NA,0
799,ENSAMXG00000013904,akirin2,akirin 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2944],NA,0.001489574,0.001159206,0,0.000506455,0.000628932,0.002725367,0.000597484,0,0.084916267,0.053996233,0.669643,0.366052485,0.36812847,0.003008386,0.002358491,NA,NA,NA,NA,NA
800,ENSAMXG00000013921,HSPB11,"heat shock protein family B (small), member 11 [Source:HGNC Symbol;Acc:HGNC:25019]",NA,0,0.000890313,0,0,0.001476303,0.005573362,0.000854701,0,0.1598198,0.1598198,0.669280443,0.009072493,0.009072493,0.000445157,0.000445157,NA,NA,NA,NA,NA
801,ENSAMXG00000014019,cecr5,"cat eye syndrome chromosome region, candidate 5 [Source:ZFIN;Acc:ZDB-GENE-080220-59]",NA,0.000149701,0.000440296,0,0,0.000601071,0.004740519,0.003056387,0,0.57391324,0.571653971,0.879464286,0.647826735,0.597516269,0.003992016,0.003318363,NA,-0.902723,NA,-1.51284,-1.38479
803,ENSAMXG00000014123,cept1a,choline/ethanolamine phosphotransferase 1a [Source:ZFIN;Acc:ZDB-GENE-081105-47],"phosphotransferase activity, for other substituted phosphate groups;phospholipid biosynthetic process;transferase activity;integral component of membrane;membrane",0.000903441,0.00067418,0,0,0.000884237,0.001268591,0.000788644,0,0.053174033,0.221592825,0.703125,0.602758091,0.446536313,0.004418198,0.003473316,NA,-0.791088,NA,-1.37596,-0.539933
804,ENSAMXG00000014131,cpn1,"carboxypeptidase N, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9116]",metallocarboxypeptidase activity;carboxypeptidase activity;proteolysis;extracellular space;zinc ion binding,0.000424196,0.000473125,0,0.000526316,0.001052825,0.001202322,0.001913394,0,0.345523714,0.385296683,0.7625,0.307170313,0.289618985,0.0010199,0.001127695,NA,0.220408,-0.443283,-0.8755,-0.582784
805,ENSAMXG00000014138,INCENP,inner centromere protein antigens 135/155kDa [Source:HGNC Symbol;Acc:HGNC:6058],NA;integral component of membrane;membrane,0.001215096,0.00086642,0,0,0.00107602,0.003985391,0.001631478,0,0.389128617,0.34143655,0.81158225,0.491979061,0.110630796,0.003985391,0.001304649,NA,-1.30791,NA,0.070928,-0.631586
806,ENSAMXG00000014160,tagln3b,transgelin 3b [Source:ZFIN;Acc:ZDB-GENE-030131-4199],protein binding,0,0.001083851,0,0,0.000689867,0.001395868,0.000421585,0,0.273128,0.273128,0.701923,0.08403796,0.08403796,0.000651405,0.000651405,NA,-0.715727,NA,NA,0
807,ENSAMXG00000014171,bcat1,"branched chain amino-acid transaminase 1, cytosolic [Source:ZFIN;Acc:ZDB-GENE-030131-9358]",catalytic activity;metabolic process,0.000271739,0.000301932,0,0,0.000455374,0.002868357,0.000227687,0,0.0465116,0.0465116,1,0.50309547,0.00619094,0.002868357,0.000286836,NA,NA,NA,NA,NA
808,ENSAMXG00000014278,zdhhc5b,"zinc finger, DHHC-type containing 5b [Source:ZFIN;Acc:ZDB-GENE-101117-1]","protein-cysteine S-palmitoyltransferase activity;transferase activity, transferring acyl groups;transferase activity;metabolic process;metal ion binding;zinc ion binding;integral component of membrane;membrane",5.09E-05,0.000347932,0.000118926,0.000903782,0.000716254,0.002227195,0.001305195,0,0.10584696,0.114231929,0.6705314,0.613740256,0.760194876,0.0036153,0.003600744,NA,NA,NA,NA,NA
809,ENSAMXG00000014285,itgb4,"integrin, beta 4 [Source:ZFIN;Acc:ZDB-GENE-030131-7209]",protein binding;integrin-mediated signaling pathway;cell adhesion;cell communication;integral component of membrane;membrane,0.001155761,0.000879451,0,0,0.00115411,0.003070951,0.001797551,0,0.193235291,0.330850339,0.757211493,0.647990951,0.530342926,0.004137887,0.003813127,NA,-0.570692,NA,-1.3587,-1.38006
810,ENSAMXG00000014302,cnpy2,canopy 2 [Source:ZFIN;Acc:ZDB-GENE-060315-4],NA,0,0.000404776,0.000202388,0,0.001793896,0.001922688,0.001062538,0,0.192145867,0.1975892,0.941176,0.00619094,0.00619094,0.000202388,0.000202388,NA,NA,NA,NA,NA
811,ENSAMXG00000014333,ak1,adenylate kinase 1 [Source:ZFIN;Acc:ZDB-GENE-040822-37],nucleoside triphosphate biosynthetic process;nucleotide phosphorylation;ATP metabolic process;AMP metabolic process;ADP biosynthetic process;adenylate kinase activity;nucleoside diphosphate phosphorylation;nucleoside diphosphate kinase activity;nucleobase-containing compound kinase activity;nucleobase-containing compound metabolic process;cytoplasm;phosphorylation;kinase activity;nucleotide binding;transferase activity;ATP binding,0.000832951,0.001068485,0,0.000686499,0.000816864,0.002512077,0.000869565,0,0.146706867,0.105456867,0.6785715,0.00619094,0.00619094,0.000869565,0.000908213,NA,0.138114,0,0,-0.849715
812,ENSAMXG00000014357,jak2b,Janus kinase 2b [Source:ZFIN;Acc:ZDB-GENE-980526-123],histone binding;cytoskeleton;non-membrane spanning protein tyrosine kinase activity;peptidyl-tyrosine phosphorylation;protein tyrosine kinase activity;phosphorylation;kinase activity;intracellular signal transduction;nucleotide binding;protein phosphorylation;protein kinase activity;transferase activity;ATP binding;membrane,0.000287963,0.000618029,3.30E-05,0.000758551,0.001196411,0.00232927,0.002377031,0,0.473235956,0.35665692,0.7336458,0.683859818,0.571613476,0.00294816,0.003234546,0,-1.27797,-1.10746,-1.92291,-0.571316
813,ENSAMXG00000014399,tmx2a,thioredoxin-related transmembrane protein 2a [Source:ZFIN;Acc:ZDB-GENE-050208-95],cell redox homeostasis;cell;integral component of membrane;membrane,0.000233372,0.000649013,0,0,0.000390321,0.001494477,0.001172333,0,0.4515333,0.4892593,1,0.00619094,0.00619094,0.000324886,0.000441845,NA,NA,NA,NA,NA
814,ENSAMXG00000014400,zgc:85777,zgc:85777 [Source:ZFIN;Acc:ZDB-GENE-040426-2210],"acyl-CoA dehydrogenase activity;flavin adenine dinucleotide binding;oxidoreductase activity, acting on the CH-CH group of donors;metabolic process;oxidation-reduction process;oxidoreductase activity",0.000370415,0.001136967,0,0,0.000904393,0.003775672,0.001356589,0,0.23788415,0.4419424,0.667185714,0.38802298,0.271904147,0.001928117,0.00142541,NA,NA,NA,NA,NA
815,ENSAMXG00000014420,IFT43,intraflagellar transport 43 [Source:HGNC Symbol;Acc:HGNC:29669],intraciliary transport particle A,0.000632737,0.001286441,0,0,0.001034151,0.004938272,0.000661376,0,0.101822275,0.1784283,0.7375,0.07077697,0.07077697,0.000705467,0.000964139,NA,NA,NA,NA,NA
816,ENSAMXG00000014462,mfsd10,major facilitator superfamily domain containing 10 [Source:ZFIN;Acc:ZDB-GENE-050417-154],transmembrane transporter activity;transmembrane transport;integral component of membrane;membrane,7.45E-05,0.000900335,0.000165467,0.000482032,0.000349998,0.001958027,0.000447094,0,0.1047038,0.0634795,0.781506333,0.145528845,0.346383403,0.001269959,0.001989741,-1.50776,-1.01028,-0.626144,0,-0.849715
817,ENSAMXG00000014491,pmpca,peptidase (mitochondrial processing) alpha [Source:ZFIN;Acc:ZDB-GENE-030131-5809],metalloendopeptidase activity;proteolysis;catalytic activity;metal ion binding,6.23E-05,0.000663362,0.000199415,0.000704595,0.000396242,0.002283105,0.001359485,0,0.43604194,0.300543783,0.703526,0.370726523,0.548945588,0.001653522,0.001795351,-1.09629,-0.251673,-0.603065,0,-1.17901
818,ENSAMXG00000014512,dnlz,DNL-type zinc finger [Source:ZFIN;Acc:ZDB-GENE-070112-1482],zinc ion binding,0.002253,0.001467721,0,0.000175439,0.001169593,0.003848431,0.002251462,0,0.2099812,0.22011028,1,0.31285972,0.175391716,0.00245614,0.002699805,NA,NA,NA,NA,NA
819,ENSAMXG00000014523,DYNC1I1 (1 of 2),"dynein, cytoplasmic 1, intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:2963]",protein binding;cytoplasmic dynein complex;microtubule-based movement,0.000996126,0.001117748,0,0,0.001073862,0.00287078,0.002307124,0,0.306825367,0.452009589,0.688413571,0.476858438,0.308827574,0.003116737,0.002667481,NA,NA,NA,NA,NA
820,ENSAMXG00000014545,NEK9,NIMA-related kinase 9 [Source:HGNC Symbol;Acc:HGNC:18591],protein tyrosine kinase activity;protein phosphorylation;protein kinase activity;ATP binding,0.001145834,0.001148429,4.49E-05,0.000580594,0.000925533,0.004109774,0.002976404,0,0.136873656,0.490743688,0.642222353,0.143734568,0.337074826,0.001311534,0.00252126,NA,NA,NA,NA,NA
822,ENSAMXG00000014646,rnf165a,ring finger protein 165a [Source:ZFIN;Acc:ZDB-GENE-091118-64],protein binding;metal ion binding;zinc ion binding,0,0.000471982,0,0.00012025,0.000545257,0.000939454,0.000333212,0,0.0465116,0.0465116,0.77829,0.00619094,0.06627797,0.000300625,0.000263047,NA,NA,NA,NA,NA
823,ENSAMXG00000014660,acbd6,acyl-CoA binding domain containing 6 [Source:ZFIN;Acc:ZDB-GENE-030131-2810],protein binding;fatty-acyl-CoA binding,0.000306847,0.001410387,0,0.001562673,0.001477108,0.002192982,0.001690464,0,0.171223157,0.062085622,0.656977,0.21543847,0.399249097,0.00247816,0.003825536,NA,-0.521381,0.691645,-1.46933,-1.89423
824,ENSAMXG00000014664,C3orf17,chromosome 3 open reading frame 17 [Source:HGNC Symbol;Acc:HGNC:24496],integral component of membrane;membrane,0.000785417,0.00065692,0,0.001777823,0.000828901,0.001908397,0.002178753,0,0.120579625,0.230473182,0.900035,0.339473091,0.180555071,0.002392564,0.001342946,NA,NA,NA,NA,NA
825,ENSAMXG00000014678,si:ch211-119d14.3 (2 of 4),si:ch211-119d14.3 [Source:ZFIN;Acc:ZDB-GENE-081104-100],NA,0.001168546,0.001587302,6.61E-05,0,0.001857865,0.004265873,0.001785714,0,0.2607311,0.22879865,0.675975,0.41974448,0.492204917,0.003174603,0.004808201,NA,NA,NA,NA,NA
826,ENSAMXG00000014701,spred1,"sprouty-related, EVH1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2338]",regulation of signal transduction;multicellular organismal development;membrane;blood vessel morphogenesis;regulation of vascular endothelial growth factor receptor signaling pathway,0.001526833,0.000874457,0,0.001405655,0.000642508,0.00420811,0.001133831,0,0.101545829,0.10916665,0.849571,0.542623987,0.451316711,0.004272851,0.004298335,NA,NA,NA,NA,NA
